event_id,threat_type,severity,risk_score,current_status,predicted_next_status
8311,CSRF,Medium,16,Exploitable,Fixed
8312,IDOR,Medium,36,Discovered,Verified
8313,Open Redirect,Critical,24,Verified,Exploitable
8314,Open Redirect,High,38,Fixed,Fixed
8315,Open Redirect,Medium,0,Exploitable,Exploitable
8316,Open Redirect,Low,3,Exploitable,Fixed
8317,CSRF,Low,52,Discovered,Verified
8318,SQL Injection,Medium,100,Exploitable,Exploitable
8319,RCE,Critical,17,Exploitable,Exploitable
8320,XSS,Medium,67,Fixed,Fixed
8321,SQL Injection,Critical,21,Verified,Verified
8322,IDOR,Critical,81,Fixed,Fixed
8323,Misconfiguration,Medium,76,Fixed,Fixed
8324,Misconfiguration,Medium,65,Verified,Exploitable
8325,CSRF,Low,11,Exploitable,Verified
8326,Misconfiguration,Critical,20,Exploitable,Exploitable
8327,SQL Injection,High,79,Verified,Exploitable
8328,XSS,Critical,85,Verified,Exploitable
8329,XSS,Low,52,Discovered,Verified
8330,Misconfiguration,Critical,83,Fixed,Fixed
8331,IDOR,High,39,Discovered,Exploitable
8332,Misconfiguration,Critical,51,Verified,Fixed
8333,Path Traversal,Critical,96,Exploitable,Exploitable
8334,RCE,Medium,87,Verified,Exploitable
8335,IDOR,Critical,54,Discovered,Verified
8336,IDOR,High,88,Exploitable,Exploitable
8337,CSRF,Critical,97,Verified,Fixed
8338,XSS,High,40,Verified,Verified
8339,Open Redirect,Medium,43,Exploitable,Exploitable
8340,Misconfiguration,Medium,72,Fixed,Fixed
8341,Misconfiguration,Medium,47,Fixed,Fixed
8342,Misconfiguration,Critical,47,Verified,Exploitable
8343,IDOR,Medium,15,Discovered,Verified
8344,SQL Injection,Low,48,Discovered,Verified
8345,XSS,Critical,81,Discovered,Verified
8346,SQL Injection,High,15,Exploitable,Fixed
8347,RCE,Medium,73,Fixed,Fixed
8348,IDOR,Critical,68,Verified,Verified
8349,Misconfiguration,Critical,17,Discovered,Verified
8350,RCE,High,37,Fixed,Fixed
8351,RCE,High,61,Exploitable,Fixed
8352,Misconfiguration,Critical,99,Discovered,Verified
8353,RCE,Medium,56,Verified,Exploitable
8354,Path Traversal,High,8,Fixed,Fixed
8355,CSRF,High,89,Fixed,Fixed
8356,SQL Injection,High,57,Exploitable,Exploitable
8357,XSS,Low,35,Verified,Exploitable
8358,RCE,Medium,22,Fixed,Fixed
8359,Open Redirect,Critical,2,Discovered,Verified
8360,Misconfiguration,Low,42,Verified,Exploitable
8361,IDOR,High,7,Fixed,Fixed
8362,CSRF,High,7,Fixed,Fixed
8363,Path Traversal,Medium,90,Verified,Exploitable
8364,Path Traversal,Critical,39,Verified,Exploitable
8365,SQL Injection,High,49,Discovered,Verified
8366,Misconfiguration,Critical,74,Verified,Exploitable
8367,RCE,Low,71,Verified,Exploitable
8368,Misconfiguration,High,31,Verified,Fixed
8369,Misconfiguration,High,67,Fixed,Fixed
8370,XSS,Critical,6,Fixed,Fixed
8371,RCE,High,42,Fixed,Fixed
8372,XSS,Medium,82,Fixed,Fixed
8373,Open Redirect,Low,36,Discovered,Verified
8374,IDOR,Low,50,Verified,Exploitable
8375,CSRF,Critical,75,Discovered,Discovered
8376,SQL Injection,Critical,27,Discovered,Verified
8377,IDOR,High,82,Exploitable,Fixed
8378,Misconfiguration,Medium,58,Discovered,Verified
8379,RCE,Medium,66,Verified,Exploitable
8380,Misconfiguration,High,58,Fixed,Fixed
8381,CSRF,Medium,25,Discovered,Verified
8382,Open Redirect,Low,30,Exploitable,Exploitable
8383,RCE,Critical,84,Exploitable,Exploitable
8384,IDOR,Medium,91,Exploitable,Fixed
8385,CSRF,Critical,52,Verified,Exploitable
8386,IDOR,Critical,2,Exploitable,Fixed
8387,SQL Injection,Low,94,Verified,Exploitable
8388,Misconfiguration,High,44,Verified,Exploitable
8389,SQL Injection,Medium,87,Exploitable,Exploitable
8390,Misconfiguration,Critical,60,Fixed,Fixed
8391,RCE,Medium,53,Verified,Exploitable
8392,XSS,Medium,28,Exploitable,Fixed
8393,Path Traversal,Medium,67,Fixed,Fixed
8394,Open Redirect,Critical,69,Fixed,Fixed
8395,Path Traversal,High,75,Discovered,Verified
8396,XSS,Low,53,Exploitable,Exploitable
8397,CSRF,High,31,Fixed,Fixed
8398,RCE,Critical,97,Exploitable,Exploitable
8399,Misconfiguration,Medium,19,Verified,Exploitable
8400,XSS,High,40,Verified,Exploitable
8401,IDOR,Medium,49,Discovered,Verified
8402,IDOR,High,98,Exploitable,Exploitable
8403,RCE,Medium,73,Verified,Fixed
8404,IDOR,Critical,70,Exploitable,Fixed
8405,CSRF,High,2,Discovered,Verified
8406,XSS,Critical,42,Verified,Verified
8407,Path Traversal,Low,29,Exploitable,Fixed
8408,Path Traversal,Low,51,Exploitable,Fixed
8409,SQL Injection,Medium,11,Discovered,Verified
8410,Open Redirect,Low,28,Discovered,Verified
8411,RCE,Low,46,Verified,Exploitable
8412,CSRF,Critical,54,Fixed,Fixed
8413,Open Redirect,Critical,92,Fixed,Fixed
8414,Open Redirect,Critical,97,Exploitable,Fixed
8415,CSRF,Medium,33,Verified,Exploitable
8416,XSS,High,42,Fixed,Fixed
8417,Misconfiguration,Low,28,Discovered,Verified
8418,Open Redirect,High,51,Discovered,Verified
8419,IDOR,Medium,39,Fixed,Fixed
8420,IDOR,Critical,32,Exploitable,Exploitable
8421,SQL Injection,Medium,97,Fixed,Fixed
8422,Open Redirect,Critical,8,Exploitable,Exploitable
8423,Path Traversal,Low,34,Fixed,Fixed
8424,Misconfiguration,Critical,56,Fixed,Fixed
8425,RCE,High,54,Discovered,Verified
8426,RCE,Critical,18,Fixed,Fixed
8427,Path Traversal,High,62,Fixed,Fixed
8428,Path Traversal,Low,4,Exploitable,Fixed
8429,XSS,High,19,Verified,Exploitable
8430,Path Traversal,High,35,Fixed,Fixed
8431,CSRF,High,83,Fixed,Fixed
8432,Path Traversal,High,24,Fixed,Fixed
8433,CSRF,High,4,Verified,Verified
8434,Path Traversal,Critical,87,Fixed,Fixed
8435,CSRF,High,100,Exploitable,Fixed
8436,IDOR,Medium,72,Discovered,Verified
8437,Misconfiguration,Medium,40,Fixed,Fixed
8438,Open Redirect,Critical,71,Fixed,Fixed
8439,Path Traversal,Medium,42,Discovered,Verified
8440,Misconfiguration,Medium,35,Discovered,Discovered
8441,SQL Injection,High,56,Verified,Exploitable
8442,RCE,Low,53,Verified,Exploitable
8443,IDOR,Low,13,Exploitable,Exploitable
8444,CSRF,Low,60,Discovered,Verified
8445,IDOR,Low,37,Verified,Exploitable
8446,Path Traversal,Low,23,Exploitable,Fixed
8447,Open Redirect,Medium,25,Fixed,Exploitable
8448,CSRF,Low,0,Verified,Verified
8449,XSS,Critical,73,Discovered,Verified
8450,Misconfiguration,Low,89,Discovered,Verified
8451,RCE,Low,58,Verified,Verified
8452,Open Redirect,Critical,96,Fixed,Fixed
8453,XSS,Critical,43,Discovered,Verified
8454,IDOR,High,89,Discovered,Verified
8455,RCE,Low,6,Discovered,Verified
8456,XSS,Critical,34,Fixed,Fixed
8457,Path Traversal,Critical,45,Discovered,Verified
8458,CSRF,Critical,64,Fixed,Fixed
8459,IDOR,High,3,Exploitable,Fixed
8460,SQL Injection,Medium,23,Discovered,Verified
8461,Path Traversal,Critical,19,Discovered,Verified
8462,SQL Injection,Low,70,Exploitable,Exploitable
8463,Open Redirect,Medium,29,Verified,Exploitable
8464,IDOR,Medium,46,Verified,Exploitable
8465,Path Traversal,Low,1,Exploitable,Fixed
8466,SQL Injection,High,44,Verified,Exploitable
8467,RCE,Critical,29,Fixed,Fixed
8468,XSS,Medium,38,Exploitable,Exploitable
8469,Path Traversal,High,66,Discovered,Verified
8470,Misconfiguration,Critical,79,Exploitable,Exploitable
8471,IDOR,Low,86,Discovered,Verified
8472,CSRF,Low,39,Verified,Exploitable
8473,IDOR,High,25,Exploitable,Fixed
8474,Misconfiguration,High,79,Discovered,Fixed
8475,SQL Injection,High,90,Fixed,Fixed
8476,Path Traversal,Medium,35,Fixed,Fixed
8477,CSRF,High,94,Discovered,Verified
8478,Path Traversal,High,86,Discovered,Verified
8479,XSS,Medium,80,Fixed,Fixed
8480,Path Traversal,Critical,50,Discovered,Exploitable
8481,Misconfiguration,High,97,Discovered,Verified
8482,XSS,Medium,45,Discovered,Verified
8483,SQL Injection,High,58,Fixed,Fixed
8484,SQL Injection,Critical,1,Exploitable,Exploitable
8485,Misconfiguration,Critical,38,Fixed,Fixed
8486,IDOR,High,47,Verified,Exploitable
8487,CSRF,Critical,44,Exploitable,Fixed
8488,IDOR,Low,82,Fixed,Fixed
8489,Path Traversal,Medium,89,Verified,Exploitable
8490,CSRF,Medium,18,Exploitable,Exploitable
8491,CSRF,High,16,Discovered,Verified
8492,SQL Injection,High,88,Verified,Exploitable
8493,CSRF,Medium,37,Fixed,Fixed
8494,SQL Injection,Low,92,Discovered,Verified
8495,Misconfiguration,Medium,12,Exploitable,Exploitable
8496,SQL Injection,High,89,Discovered,Verified
8497,RCE,Critical,91,Discovered,Verified
8498,XSS,Critical,21,Verified,Exploitable
8499,RCE,Low,73,Verified,Exploitable
8500,SQL Injection,Critical,46,Fixed,Fixed
8501,Path Traversal,Low,69,Verified,Verified
8502,RCE,Critical,22,Fixed,Fixed
8503,Path Traversal,Critical,35,Fixed,Fixed
8504,CSRF,High,10,Fixed,Fixed
8505,Path Traversal,Medium,5,Verified,Exploitable
8506,Misconfiguration,High,66,Verified,Exploitable
8507,Misconfiguration,High,20,Fixed,Verified
8508,RCE,Medium,87,Verified,Exploitable
8509,Open Redirect,Low,66,Discovered,Verified
8510,Misconfiguration,High,22,Discovered,Exploitable
8511,CSRF,High,83,Exploitable,Fixed
8512,RCE,Critical,5,Fixed,Exploitable
8513,Open Redirect,Medium,27,Verified,Exploitable
8514,SQL Injection,Medium,79,Discovered,Verified
8515,XSS,Critical,54,Exploitable,Fixed
8516,Path Traversal,Low,35,Verified,Exploitable
8517,Path Traversal,High,36,Discovered,Discovered
8518,Path Traversal,High,30,Fixed,Fixed
8519,CSRF,Low,58,Fixed,Fixed
8520,IDOR,High,71,Discovered,Exploitable
8521,XSS,High,92,Discovered,Verified
8522,XSS,High,91,Verified,Exploitable
8523,SQL Injection,Low,63,Fixed,Fixed
8524,SQL Injection,Low,61,Verified,Verified
8525,IDOR,Low,15,Discovered,Verified
8526,XSS,Medium,11,Discovered,Verified
8527,IDOR,High,56,Discovered,Fixed
8528,XSS,Low,47,Verified,Exploitable
8529,XSS,Medium,85,Verified,Fixed
8530,RCE,Medium,81,Exploitable,Exploitable
8531,Misconfiguration,High,64,Fixed,Fixed
8532,CSRF,High,4,Exploitable,Fixed
8533,XSS,Low,26,Verified,Fixed
8534,RCE,Medium,9,Exploitable,Exploitable
8535,IDOR,Critical,100,Exploitable,Exploitable
8536,Misconfiguration,High,87,Exploitable,Exploitable
8537,Misconfiguration,High,15,Discovered,Verified
8538,RCE,Low,37,Exploitable,Exploitable
8539,CSRF,High,9,Fixed,Fixed
8540,CSRF,Critical,86,Verified,Exploitable
8541,SQL Injection,High,74,Fixed,Exploitable
8542,Path Traversal,Critical,94,Exploitable,Exploitable
8543,SQL Injection,High,42,Verified,Discovered
8544,RCE,Low,31,Exploitable,Exploitable
8545,RCE,Low,28,Fixed,Fixed
8546,XSS,Low,16,Exploitable,Fixed
8547,IDOR,Low,52,Discovered,Exploitable
8548,RCE,Medium,90,Exploitable,Exploitable
8549,SQL Injection,Critical,29,Discovered,Verified
8550,Open Redirect,Critical,65,Fixed,Fixed
8551,RCE,Medium,41,Discovered,Verified
8552,CSRF,Critical,98,Fixed,Fixed
8553,IDOR,Critical,48,Fixed,Verified
8554,CSRF,Critical,5,Exploitable,Fixed
8555,XSS,Medium,50,Verified,Verified
8556,Misconfiguration,Low,56,Fixed,Fixed
8557,Misconfiguration,Critical,93,Fixed,Fixed
8558,Path Traversal,Low,25,Verified,Verified
8559,Open Redirect,Critical,88,Fixed,Fixed
8560,CSRF,Medium,81,Fixed,Discovered
8561,IDOR,High,100,Exploitable,Fixed
8562,IDOR,High,17,Discovered,Discovered
8563,XSS,High,19,Verified,Exploitable
8564,SQL Injection,Low,83,Fixed,Fixed
8565,Path Traversal,Medium,88,Verified,Exploitable
8566,Open Redirect,Critical,75,Verified,Exploitable
8567,RCE,Critical,90,Verified,Exploitable
8568,Misconfiguration,High,32,Verified,Exploitable
8569,RCE,High,23,Verified,Exploitable
8570,IDOR,Low,25,Exploitable,Exploitable
8571,SQL Injection,High,46,Discovered,Verified
8572,Open Redirect,Low,79,Exploitable,Fixed
8573,IDOR,Low,35,Exploitable,Verified
8574,Misconfiguration,Low,10,Exploitable,Exploitable
8575,CSRF,Low,2,Discovered,Verified
8576,XSS,Critical,14,Fixed,Exploitable
8577,Path Traversal,Medium,63,Verified,Exploitable
8578,SQL Injection,Medium,50,Discovered,Verified
8579,XSS,High,26,Discovered,Verified
8580,SQL Injection,Medium,75,Discovered,Discovered
8581,IDOR,High,67,Discovered,Verified
8582,SQL Injection,Critical,52,Exploitable,Exploitable
8583,XSS,Low,74,Discovered,Verified
8584,Path Traversal,Critical,5,Exploitable,Exploitable
8585,XSS,Medium,21,Verified,Fixed
8586,SQL Injection,Medium,29,Discovered,Verified
8587,IDOR,High,75,Discovered,Verified
8588,IDOR,Medium,93,Exploitable,Fixed
8589,XSS,Low,92,Discovered,Fixed
8590,Path Traversal,Low,73,Discovered,Verified
8591,SQL Injection,High,63,Exploitable,Exploitable
8592,Misconfiguration,Critical,42,Discovered,Verified
8593,IDOR,High,25,Exploitable,Discovered
8594,IDOR,Critical,35,Exploitable,Fixed
8595,CSRF,Low,97,Exploitable,Fixed
8596,Misconfiguration,Low,51,Exploitable,Fixed
8597,Path Traversal,Medium,87,Fixed,Fixed
8598,XSS,Medium,98,Discovered,Verified
8599,CSRF,Low,42,Verified,Exploitable
8600,IDOR,Critical,5,Fixed,Fixed
8601,XSS,Critical,92,Discovered,Verified
8602,RCE,High,13,Discovered,Fixed
8603,XSS,Critical,30,Fixed,Fixed
8604,IDOR,Critical,55,Discovered,Verified
8605,RCE,Medium,56,Exploitable,Exploitable
8606,RCE,Critical,95,Exploitable,Exploitable
8607,SQL Injection,High,75,Verified,Exploitable
8608,Path Traversal,Medium,1,Discovered,Discovered
8609,RCE,High,37,Exploitable,Fixed
8610,SQL Injection,High,48,Fixed,Fixed
8611,Open Redirect,Medium,74,Discovered,Verified
8612,Path Traversal,Medium,49,Fixed,Fixed
8613,CSRF,Medium,80,Exploitable,Fixed
8614,XSS,Low,72,Exploitable,Exploitable
8615,IDOR,High,35,Verified,Exploitable
8616,Path Traversal,High,86,Verified,Exploitable
8617,XSS,High,10,Exploitable,Exploitable
8618,SQL Injection,Medium,47,Verified,Exploitable
8619,RCE,Critical,76,Verified,Exploitable
8620,Path Traversal,Low,89,Verified,Exploitable
8621,CSRF,Critical,100,Discovered,Verified
8622,Open Redirect,Medium,20,Fixed,Fixed
8623,IDOR,Medium,87,Exploitable,Exploitable
8624,XSS,Critical,42,Discovered,Verified
8625,SQL Injection,Low,8,Exploitable,Exploitable
8626,Path Traversal,High,32,Exploitable,Exploitable
8627,CSRF,Critical,11,Discovered,Discovered
8628,RCE,High,44,Discovered,Exploitable
8629,Open Redirect,Low,39,Fixed,Fixed
8630,Open Redirect,High,74,Discovered,Verified
8631,Misconfiguration,High,74,Fixed,Discovered
8632,Open Redirect,Critical,37,Fixed,Fixed
8633,Misconfiguration,Low,0,Exploitable,Exploitable
8634,RCE,High,12,Exploitable,Fixed
8635,Open Redirect,Critical,20,Exploitable,Exploitable
8636,Path Traversal,High,66,Exploitable,Exploitable
8637,IDOR,Critical,85,Verified,Fixed
8638,IDOR,Low,22,Discovered,Verified
8639,CSRF,High,33,Discovered,Verified
8640,RCE,High,53,Fixed,Fixed
8641,CSRF,Low,41,Discovered,Verified
8642,IDOR,Low,27,Discovered,Verified
8643,CSRF,Critical,71,Discovered,Verified
8644,RCE,Medium,68,Verified,Fixed
8645,CSRF,Critical,13,Fixed,Fixed
8646,CSRF,Critical,78,Fixed,Fixed
8647,Open Redirect,Medium,28,Verified,Exploitable
8648,CSRF,High,77,Verified,Exploitable
8649,IDOR,Low,58,Fixed,Fixed
8650,Misconfiguration,High,36,Verified,Exploitable
8651,SQL Injection,Low,70,Verified,Exploitable
8652,SQL Injection,Low,40,Discovered,Verified
8653,IDOR,Critical,97,Fixed,Fixed
8654,CSRF,Low,43,Exploitable,Fixed
8655,Path Traversal,Critical,89,Discovered,Verified
8656,Misconfiguration,Medium,74,Verified,Verified
8657,Open Redirect,High,94,Verified,Exploitable
8658,Misconfiguration,High,22,Fixed,Fixed
8659,CSRF,High,0,Exploitable,Exploitable
8660,Path Traversal,High,72,Fixed,Fixed
8661,Misconfiguration,High,88,Fixed,Fixed
8662,Open Redirect,Medium,52,Verified,Exploitable
8663,CSRF,Critical,12,Fixed,Fixed
8664,SQL Injection,Critical,88,Verified,Verified
8665,RCE,Medium,30,Verified,Exploitable
8666,XSS,High,28,Discovered,Verified
8667,RCE,Medium,36,Discovered,Verified
8668,Open Redirect,Critical,26,Fixed,Fixed
8669,CSRF,Critical,13,Fixed,Fixed
8670,Open Redirect,Medium,37,Verified,Exploitable
8671,Path Traversal,Critical,62,Exploitable,Exploitable
8672,Path Traversal,Low,38,Fixed,Fixed
8673,Open Redirect,Medium,42,Discovered,Verified
8674,Open Redirect,High,19,Exploitable,Fixed
8675,CSRF,Medium,75,Fixed,Fixed
8676,Open Redirect,Critical,62,Fixed,Fixed
8677,CSRF,Low,45,Discovered,Fixed
8678,Open Redirect,Medium,80,Fixed,Fixed
8679,CSRF,Critical,87,Verified,Discovered
8680,Misconfiguration,Critical,43,Fixed,Fixed
8681,SQL Injection,Medium,47,Exploitable,Exploitable
8682,CSRF,High,70,Verified,Verified
8683,CSRF,Medium,7,Discovered,Verified
8684,SQL Injection,Critical,41,Exploitable,Fixed
8685,IDOR,Medium,68,Fixed,Fixed
8686,Open Redirect,Critical,1,Discovered,Verified
8687,IDOR,High,56,Discovered,Verified
8688,XSS,High,47,Exploitable,Verified
8689,SQL Injection,Low,26,Verified,Exploitable
8690,CSRF,High,35,Verified,Exploitable
8691,Misconfiguration,High,99,Fixed,Fixed
8692,Misconfiguration,Medium,74,Fixed,Fixed
8693,IDOR,Medium,100,Exploitable,Exploitable
8694,Open Redirect,Critical,29,Discovered,Verified
8695,IDOR,Low,52,Discovered,Verified
8696,CSRF,Low,69,Discovered,Verified
8697,SQL Injection,Critical,89,Discovered,Verified
8698,Open Redirect,Critical,85,Verified,Exploitable
8699,Open Redirect,High,60,Fixed,Fixed
8700,Misconfiguration,Medium,54,Verified,Exploitable
8701,XSS,Medium,88,Discovered,Exploitable
8702,IDOR,High,62,Discovered,Fixed
8703,Misconfiguration,Low,82,Fixed,Fixed
8704,SQL Injection,Medium,34,Verified,Exploitable
8705,Open Redirect,High,82,Fixed,Fixed
8706,Path Traversal,Critical,81,Fixed,Fixed
8707,Path Traversal,High,91,Discovered,Exploitable
8708,XSS,Critical,2,Discovered,Discovered
8709,Misconfiguration,Medium,61,Discovered,Fixed
8710,XSS,High,72,Discovered,Verified
8711,Misconfiguration,Medium,79,Verified,Exploitable
8712,CSRF,Medium,64,Verified,Exploitable
8713,CSRF,High,89,Fixed,Fixed
8714,CSRF,High,78,Exploitable,Verified
8715,Misconfiguration,Medium,93,Exploitable,Exploitable
8716,IDOR,Low,29,Exploitable,Fixed
8717,SQL Injection,Low,71,Discovered,Verified
8718,XSS,High,64,Fixed,Fixed
8719,IDOR,Medium,47,Discovered,Verified
8720,RCE,Critical,91,Fixed,Fixed
8721,Path Traversal,Low,42,Verified,Exploitable
8722,Misconfiguration,Low,10,Verified,Exploitable
8723,RCE,Low,15,Fixed,Fixed
8724,Path Traversal,Low,67,Discovered,Verified
8725,Misconfiguration,Medium,21,Fixed,Fixed
8726,RCE,Low,58,Discovered,Discovered
8727,RCE,High,49,Fixed,Fixed
8728,Misconfiguration,Medium,27,Fixed,Fixed
8729,RCE,Critical,80,Verified,Exploitable
8730,SQL Injection,Critical,99,Discovered,Verified
8731,Open Redirect,Low,16,Exploitable,Verified
8732,Path Traversal,Medium,16,Discovered,Verified
8733,SQL Injection,Critical,61,Fixed,Fixed
8734,Misconfiguration,Low,55,Exploitable,Fixed
8735,CSRF,Medium,72,Verified,Exploitable
8736,SQL Injection,High,90,Exploitable,Exploitable
8737,Misconfiguration,Low,85,Verified,Exploitable
8738,SQL Injection,Low,94,Discovered,Verified
8739,Open Redirect,High,17,Exploitable,Exploitable
8740,RCE,Low,34,Fixed,Fixed
8741,XSS,High,96,Fixed,Fixed
8742,Path Traversal,Medium,12,Exploitable,Fixed
8743,Path Traversal,Low,77,Verified,Exploitable
8744,RCE,High,8,Exploitable,Exploitable
8745,CSRF,Low,30,Exploitable,Fixed
8746,XSS,Critical,7,Discovered,Verified
8747,CSRF,Medium,61,Exploitable,Discovered
8748,IDOR,Medium,87,Exploitable,Verified
8749,IDOR,High,25,Discovered,Discovered
8750,Open Redirect,Medium,69,Fixed,Fixed
8751,Misconfiguration,Low,84,Fixed,Fixed
8752,SQL Injection,Critical,68,Exploitable,Exploitable
8753,RCE,High,98,Exploitable,Fixed
8754,IDOR,Low,86,Verified,Exploitable
8755,XSS,High,44,Verified,Exploitable
8756,Open Redirect,Critical,84,Verified,Verified
8757,IDOR,Critical,62,Verified,Exploitable
8758,CSRF,High,73,Verified,Exploitable
8759,Path Traversal,High,55,Fixed,Fixed
8760,SQL Injection,Medium,39,Fixed,Fixed
8761,Misconfiguration,Low,58,Exploitable,Exploitable
8762,XSS,High,24,Verified,Exploitable
8763,SQL Injection,Medium,82,Verified,Exploitable
8764,IDOR,Critical,1,Fixed,Fixed
8765,CSRF,Low,47,Fixed,Fixed
8766,Path Traversal,Critical,19,Discovered,Verified
8767,RCE,Low,47,Fixed,Verified
8768,SQL Injection,Medium,83,Verified,Exploitable
8769,XSS,Low,1,Exploitable,Exploitable
8770,CSRF,Critical,0,Exploitable,Exploitable
8771,IDOR,Critical,52,Discovered,Verified
8772,Path Traversal,Critical,72,Verified,Exploitable
8773,Open Redirect,Critical,8,Verified,Exploitable
8774,IDOR,Medium,38,Fixed,Fixed
8775,SQL Injection,Critical,0,Fixed,Fixed
8776,SQL Injection,Critical,45,Fixed,Fixed
8777,Misconfiguration,High,100,Fixed,Fixed
8778,RCE,Medium,35,Exploitable,Exploitable
8779,RCE,High,12,Verified,Fixed
8780,Open Redirect,High,85,Exploitable,Exploitable
8781,SQL Injection,Medium,13,Fixed,Fixed
8782,Path Traversal,High,48,Verified,Verified
8783,Misconfiguration,Low,46,Fixed,Fixed
8784,Misconfiguration,Medium,76,Discovered,Verified
8785,XSS,Low,36,Verified,Discovered
8786,Open Redirect,Low,7,Discovered,Verified
8787,SQL Injection,High,68,Fixed,Fixed
8788,SQL Injection,High,11,Exploitable,Discovered
8789,IDOR,Medium,93,Verified,Fixed
8790,SQL Injection,High,22,Discovered,Verified
8791,XSS,Low,40,Discovered,Verified
8792,RCE,Critical,98,Verified,Exploitable
8793,IDOR,Low,37,Verified,Exploitable
8794,CSRF,Low,36,Discovered,Verified
8795,Misconfiguration,High,15,Discovered,Verified
8796,SQL Injection,Critical,5,Discovered,Exploitable
8797,Open Redirect,High,7,Exploitable,Fixed
8798,CSRF,Medium,72,Fixed,Fixed
8799,IDOR,Medium,54,Exploitable,Verified
8800,Path Traversal,Low,54,Discovered,Verified
8801,Path Traversal,Critical,29,Exploitable,Verified
8802,XSS,Medium,9,Discovered,Verified
8803,Misconfiguration,Low,1,Fixed,Fixed
8804,IDOR,Medium,36,Exploitable,Fixed
8805,CSRF,Low,66,Discovered,Exploitable
8806,Open Redirect,Critical,19,Verified,Verified
8807,Path Traversal,Low,75,Exploitable,Exploitable
8808,Misconfiguration,Low,98,Fixed,Fixed
8809,Path Traversal,High,52,Exploitable,Verified
8810,Open Redirect,Low,6,Discovered,Verified
8811,SQL Injection,Low,64,Verified,Exploitable
8812,RCE,Medium,16,Exploitable,Exploitable
8813,IDOR,Low,52,Exploitable,Verified
8814,XSS,Medium,52,Exploitable,Exploitable
8815,XSS,Medium,41,Discovered,Verified
8816,XSS,Medium,85,Verified,Exploitable
8817,Misconfiguration,Medium,73,Exploitable,Verified
8818,CSRF,Critical,32,Exploitable,Fixed
8819,RCE,Critical,100,Fixed,Fixed
8820,Path Traversal,Critical,9,Exploitable,Exploitable
8821,Open Redirect,High,26,Fixed,Fixed
8822,IDOR,Medium,41,Fixed,Fixed
8823,SQL Injection,Critical,41,Discovered,Verified
8824,CSRF,Low,2,Discovered,Verified
8825,Misconfiguration,High,39,Exploitable,Exploitable
8826,CSRF,Medium,50,Discovered,Verified
8827,Path Traversal,Medium,94,Discovered,Verified
8828,CSRF,Critical,29,Discovered,Fixed
8829,Misconfiguration,Low,98,Verified,Exploitable
8830,Path Traversal,Critical,73,Discovered,Verified
8831,Path Traversal,Low,52,Verified,Verified
8832,Misconfiguration,Medium,38,Discovered,Discovered
8833,Path Traversal,High,8,Verified,Exploitable
8834,RCE,Medium,86,Verified,Verified
8835,XSS,Medium,50,Exploitable,Fixed
8836,Open Redirect,Critical,53,Fixed,Fixed
8837,RCE,Medium,99,Fixed,Fixed
8838,Open Redirect,Critical,56,Discovered,Verified
8839,RCE,Critical,44,Verified,Exploitable
8840,Misconfiguration,Medium,42,Discovered,Verified
8841,RCE,Medium,39,Fixed,Fixed
8842,XSS,Medium,66,Fixed,Fixed
8843,XSS,Medium,62,Discovered,Fixed
8844,CSRF,Medium,82,Exploitable,Fixed
8845,Open Redirect,Medium,61,Discovered,Verified
8846,XSS,Critical,82,Exploitable,Exploitable
8847,Misconfiguration,Medium,19,Exploitable,Fixed
8848,RCE,Medium,85,Verified,Fixed
8849,XSS,Critical,45,Fixed,Fixed
8850,Path Traversal,Medium,43,Discovered,Verified
8851,IDOR,High,64,Fixed,Fixed
8852,RCE,Low,23,Fixed,Fixed
8853,SQL Injection,Medium,40,Verified,Exploitable
8854,IDOR,Medium,56,Discovered,Verified
8855,XSS,High,37,Fixed,Fixed
8856,Misconfiguration,High,50,Verified,Exploitable
8857,RCE,Critical,45,Verified,Exploitable
8858,XSS,Low,6,Fixed,Fixed
8859,Open Redirect,Medium,76,Verified,Verified
8860,Path Traversal,Medium,98,Exploitable,Fixed
8861,Open Redirect,High,4,Exploitable,Exploitable
8862,Misconfiguration,High,4,Verified,Exploitable
8863,XSS,High,70,Fixed,Fixed
8864,IDOR,Critical,20,Discovered,Verified
8865,IDOR,Critical,100,Exploitable,Exploitable
8866,Path Traversal,Medium,98,Fixed,Fixed
8867,XSS,Medium,97,Discovered,Discovered
8868,Open Redirect,Low,75,Fixed,Fixed
8869,CSRF,High,24,Fixed,Fixed
8870,SQL Injection,High,6,Exploitable,Fixed
8871,CSRF,Low,28,Exploitable,Fixed
8872,RCE,Critical,2,Discovered,Verified
8873,Path Traversal,Low,17,Fixed,Fixed
8874,SQL Injection,High,86,Discovered,Verified
8875,Open Redirect,Low,36,Verified,Fixed
8876,SQL Injection,Critical,5,Discovered,Verified
8877,CSRF,Medium,36,Fixed,Fixed
8878,SQL Injection,Critical,69,Verified,Exploitable
8879,SQL Injection,Low,29,Verified,Exploitable
8880,CSRF,Medium,59,Discovered,Verified
8881,Misconfiguration,Low,70,Fixed,Fixed
8882,SQL Injection,High,2,Verified,Exploitable
8883,Misconfiguration,Critical,47,Verified,Verified
8884,SQL Injection,High,73,Exploitable,Verified
8885,SQL Injection,Low,49,Verified,Exploitable
8886,Path Traversal,Medium,55,Exploitable,Exploitable
8887,Path Traversal,Critical,42,Exploitable,Fixed
